Date,Latitude,Longitude,Elevation,Temperature,Precipitation,Humidity,Sunlight_Exposure,Salinity,Organic_Matter,Soil_Moisture,Nitrogen,Phosphorus,Potassium,Growth_Rate,Plant_Height,Tidal_Inundation,Water_Depth,Mangrove_Species
2023-01-01 08:44:12.745274527,22.785083144519493,46.937088482385036,-47.55035817137828,18.69671604601086,20.03369562418295,66.30148804816574,67.82388565695837,19.71384284196814,10.070644696724523,35.81675311897253,24.485569673279187,19.352427108008825,24.612338084885693,7.215189925383945,4.874897178385642,-0.5273115441970402,9.72124411268556,Avicennia marina
2023-01-01 09:36:38.019801980,21.983739408080066,46.94744197660714,79.76066737782998,18.92265556961306,9.278293302130152,66.38623527625971,90.5826394034853,20.237707023826893,10.228461235058875,32.76502578827069,22.64438007811318,14.944542540339349,12.658902580585925,6.4333693131991545,4.465120371558295,0.1501058848804777,-3.16183149965471,Sonneratia alba
2023-01-01 10:29:03.294329432,20.745366052385677,41.48779653753627,244.3258184176545,19.752421057596006,15.051319639590112,66.07378291391706,112.75536112098739,21.09523921596795,9.85565254309103,34.524580950584905,15.456878234278378,6.554627297791683,11.828780373509264,6.9041971695305815,4.585986320199942,0.5846945843262203,-19.47671022163658,Sonneratia alba
2023-01-01 11:21:28.568856885,27.345331211890766,39.00221175857476,260.86041570484844,16.281765764245485,15.941360941200173,66.87384150963462,88.65348410541957,20.31893213951284,10.20550914748168,34.64423339193483,18.819918542252758,18.106754377828103,28.253127786914625,6.1202128841101535,4.471525518439965,0.1718138028483185,-21.13994211270688,Rhizophora mucronata
2023-01-01 12:13:53.843384338,27.380295125705896,39.89818040694109,235.21230144871865,16.279092769837508,18.021383038997868,66.83862049879376,78.26657412883316,20.148470448448997,10.005882432047283,35.360771950914476,15.055700710756128,16.037922505358246,18.00797449408166,6.321985341550779,4.384017758042906,0.28285018693872943,-18.489660593493404,Avicennia marina
2023-01-01 13:06:19.117911791,16.733835127217127,35.28742357626659,-143.3209703702687,21.55306603810336,20.9552278512955,65.80269640162531,54.791833822930464,19.332744067891735,10.030463057070053,36.193233608184,19.72325691033997,15.09425129972352,14.70343966753331,7.814547175095894,5.177900309583775,-0.3166811083104234,19.170396555151825,Rhizophora mucronata
2023-01-01 13:58:44.392439243,17.583771953822765,36.03267693978628,-70.01755188984083,21.302664014723632,26.67673668773041,65.82370620838162,60.94622111051436,19.567704048332313,10.180141725329094,37.94325818000359,9.786798194580836,23.042734263767127,16.4899115141822,8.173394961215315,5.272430228282582,-0.4222508294655061,11.948608907331705,Sonneratia alba
2023-01-01 14:51:09.666966696,29.3136016378381,38.667444813653745,-30.94627233814856,15.337130151818567,55.86212891669321,66.72422027408095,71.44519226176638,19.483629711087023,9.778295855382495,46.58315657074315,26.237168575115856,11.380496726344969,16.329770493373598,8.830700477885635,6.201181973448286,-0.22815054750029973,8.020844640191966,Avicennia marina
2023-01-01 15:43:34.941494149,22.191388323941275,48.392114251822626,40.73685865796676,18.927675125447458,14.137699994391031,66.2162256317419,73.37173314859379,20.096399677648943,9.943145784990445,34.1857301628513,15.052453906384013,16.264881384939017,4.073345157017018,6.715819057995758,4.506471527197868,-0.2602030846316745,0.9379216363292932,Sonneratia alba
2023-01-01 16:36:00.216021602,20.979669056324656,44.1392097055894,182.62664284881282,19.660751271322432,61.82357718679233,66.01570755309427,102.53458166629399,20.861782801518395,10.145237093335345,48.69966288753547,16.300591967747437,17.019906232883347,8.121851334924337,10.48894150352931,7.182112282943889,0.4569126867695782,-13.125846882737092,Avicennia marina
2023-01-01 17:28:25.490549054,18.821070684110147,35.960363872077366,-25.96181153630728,20.65281520604129,64.64407818045382,65.81692433490592,59.43244122081157,19.6634296281538,10.284832158516103,49.317650642722164,19.249776791666612,20.775155294675105,22.78266830685504,10.976048256219524,7.400482898844365,0.20817081324014977,7.59535953825499,Rhizophora mucronata
2023-01-01 18:20:50.765076507,27.461742318496967,38.259514852559285,206.12677620310768,16.140677345960313,26.234596820880952,66.78459322944366,93.92317519816986,19.932936322357506,9.925800774655587,37.9865186124209,24.58571084449593,21.697927352055828,20.689913331663522,7.063628271361187,5.0683868312241795,0.42732414697284243,-15.53932399306299,Rhizophora mucronata
2023-01-01 19:13:16.039603960,27.614003347426628,38.892141523312986,188.21739346958347,16.06869592306617,31.974805951285273,66.80689304803856,68.53444402713254,20.54003146058034,10.327241813270662,39.594548922799234,18.630729563055667,13.955186669459232,15.444930640414556,7.226975826756757,5.008894799169672,0.46691120412363246,-13.742524988853818,Rhizophora mucronata
2023-01-01 20:05:41.314131413,16.60123942582862,34.875634113955,39.81478462584238,21.705971447444114,29.439882016004,65.67216247223679,78.35506446531329,19.959330544644285,10.44455079257597,38.66701469976585,26.09832312823097,21.61195739563505,15.803219736062404,8.623307978666595,5.611336449789749,-0.5363986454736843,0.9519844054850517,Sonneratia alba
2023-01-01 20:58:06.588658865,28.03180550243503,37.70163596736567,116.42455501886133,15.928818752218865,30.946916399693382,66.6811559829364,74.40455367206286,20.115818795470556,9.871503924253812,39.35995506940764,19.15202723258224,18.23361603070834,23.94586453382407,7.199680861761662,5.081317102478074,-0.13126274504684426,-6.637340739422186,Sonneratia alba
2023-01-01 21:50:31.863186318,28.24875020161426,38.1921851901443,111.1531632799815,15.818550500681757,43.65930419681633,66.84957454496598,74.21405108468761,19.549635863877317,9.695743175585333,43.116766227978296,16.655659835256692,8.610020735499697,15.959815775683033,8.260621611102035,5.743342450738981,-0.14122115373649172,-5.935395125354135,Rhizophora mucronata
2023-01-01 22:42:57.137713771,28.42209019775709,39.36257906684909,21.055502927921665,15.666942235227609,61.6894219906836,66.8685182144637,52.88771545243102,19.966326099157865,10.105639300497991,48.54084715304457,24.387653771717595,24.329858860565544,10.480239592515188,9.511052610614751,6.556656255204578,-0.12944679597228564,2.9111867234988256,Rhizophora mucronata
2023-01-01 23:35:22.412241224,26.219211241475744,35.016247141982355,260.4386595775107,16.894041073457416,10.79952497178077,66.61872573893132,90.05605876774507,20.7160388939191,10.203117691072475,33.1395930988077,19.710682737895514,15.006452291674984,9.348415269946635,5.851206189107161,4.120454393386407,0.021939934154700275,-20.941112593755772,Sonneratia alba
2023-01-02 00:27:47.686768676,29.438215030873835,38.44298435994827,-71.1793384871567,15.407125343261843,30.143513424347564,66.79438051748912,49.970918154314866,19.091538939096644,9.825501911581293,38.98859278010542,26.172266306326488,14.040784804444645,19.613694135037182,7.073215704522346,5.00502329727619,-0.6118753568307587,12.36082501597366,Sonneratia alba
2023-01-02 01:20:12.961296129,26.52022690541613,34.57836208028817,284.42025067262745,16.72825389836414,74.38981603748104,66.65932016401317,82.05911524610367,20.344469579396478,9.65225272784576,52.16283499049432,23.790517315306918,19.438948282610998,17.643134321314562,10.774013894728016,7.506312488871096,0.47695504218413215,-23.648050521825866,Rhizophora mucronata
2023-01-02 02:12:38.235823582,21.849982563290823,45.388486259123425,127.06090590478576,18.991250565975655,45.386125937412956,66.43547384480794,84.89102250657396,19.948271002516382,9.472155555373774,43.631701473630685,16.123090345746338,6.962363260628107,5.804904072268744,9.175570743161439,6.128206360552578,0.04533204926638751,-7.880613631640761,Sonneratia alba
2023-01-02 03:05:03.510351035,20.658726609872843,42.00838997195965,221.7063918041085,20.00830687783883,19.906830005262815,65.83319214288566,89.2547426237517,20.95671372152884,9.8084035859542,35.93244008056229,24.086473632432156,6.2139498967927835,16.946419218150698,7.609807105876679,5.115825541558104,0.5042339998688743,-17.260372843525925,Rhizophora mucronata
2023-01-02 03:57:28.784878487,28.43528892874361,37.670040480078065,51.19879932504132,15.616563126705385,11.970518209443767,66.78993113858334,74.34740581408954,19.392534583768207,10.2107354826996,33.55143403403181,27.950097090475566,13.493599979075036,21.469948765133935,5.889105027371242,4.33837819042296,-0.0162124434824819,-0.17391440813776518,Rhizophora mucronata
2023-01-02 04:49:54.059405940,21.803089899402416,45.364244535839156,123.25473089672369,19.031103989331598,54.96329582177036,66.10146275204198,80.68202426165097,20.025720567607873,10.08226943311069,46.4912265234261,14.245110795262311,21.78088243244818,13.969647547743094,9.873706498262822,6.638568216584879,-0.0874602242369457,-7.345471440712349,Avicennia marina
2023-01-02 05:42:19.333933393,24.57893320504168,35.72961275006343,-64.06797789255927,17.737662953885575,74.99162200782312,66.47359919879999,73.39872345855935,19.873202091245446,9.905597790480806,52.574781981401806,19.76414638851592,17.266588517214405,12.527764889500663,10.99808017692927,7.487615730832812,-0.21169301826058365,11.354013067567816,Rhizophora mucronata
2023-01-02 06:34:44.608460846,22.707067088443956,47.0853157670336,-26.238162478740715,18.69500069245202,67.65431675027878,66.24660976420138,63.99461350710084,19.2963686685505,10.110713655789867,50.37985426243699,15.112855099289444,23.64698362793985,4.5154991826746045,10.940811528467494,7.313550262668811,-0.2599966222673166,7.479404885099477,Sonneratia alba
2023-01-02 07:27:09.882988298,27.84224344221561,40.611508097674644,194.56299692672596,16.09982472446032,3.269249642618753,66.6749297713816,82.45986718227039,20.4107066387425,10.136844281951042,31.02005739272357,21.732960539447625,19.963301967481378,17.521259941822542,5.146069309400936,4.016619191771731,0.3755461568887803,-14.362304151978533,Rhizophora mucronata
2023-01-02 08:19:35.157515751,20.666596547401767,43.53705907208204,323.20211201819905,19.82167075728353,43.33864291456162,65.97331414211841,97.75932087468551,20.606557336341545,9.793670561952785,42.97440043712522,12.854845284769151,15.140828561531617,18.727448731215866,9.21992592200263,6.080989759103348,0.36034636980845447,-27.352299955588386,Avicennia marina
2023-01-02 09:12:00.432043204,16.65274981709526,34.82371142929081,-131.71322329729963,21.63142880157882,56.93415966826066,65.69643750168925,63.41662731128873,19.788261820750378,9.747161384802753,47.04386853635135,16.58240577609145,25.53578087398335,8.562029749819379,10.58908712804814,6.854129412676856,-0.24929396444059432,18.20610903104787,Rhizophora mucronata
2023-01-02 10:04:25.706570657,26.97714432399185,35.880929470813214,336.318632988581,16.439955204984454,14.28960772489986,66.53451603369435,126.82164319511908,20.249136498418796,9.967588553460645,34.22656742496084,26.25519104954857,15.033639923556088,14.194647994508333,6.186501886377128,4.449984425464482,0.26095942824567014,-28.650285390427364,Sonneratia alba
2023-01-02 10:56:50.981098109,28.460784913960246,40.41690988986633,-108.08514853767443,15.795994482567774,28.5690726367471,66.8844230390786,42.63520179192059,20.220422038518148,9.8494201690333,38.387014670650686,27.478380579318326,25.837181004682456,9.82210102756225,7.124835541417015,5.2375738944024,-0.005384675338682525,15.670674202015,Rhizophora mucronata
2023-01-02 11:49:16.255625562,27.039825298194035,37.570661228469085,284.80981800070185,16.580112812304527,42.383892225940095,66.8145793309753,101.55842148497068,20.859988944214876,10.279435435526489,42.671200806637174,25.60310429800722,24.432304922118437,15.035552960180505,8.38185823370337,5.838438660867707,0.43589399792221006,-23.5488923859945,Rhizophora mucronata
2023-01-02 12:41:41.530153015,18.505947549447633,34.889882362305535,78.82919228561457,20.872496081298646,44.87310511121732,65.85741930559223,64.22636182605878,19.935920953686686,10.264947218026085,43.57000585568855,21.426369287912408,5.079874972047337,10.705216520307545,9.597207995455916,6.295381614396104,-0.4195875246969929,-2.8834398658001037,Avicennia marina
2023-01-02 13:34:06.804680468,28.7670761735729,39.6821884505338,3.637037534251916,15.691168674409422,32.8858328573063,66.96066520365825,64.53990234125469,19.846493237139754,9.751101859241798,39.888896263313946,18.939207287268108,20.04139876938961,10.654809888776354,7.449308123984119,5.210916411923085,-0.5496866045236322,4.723760060659295,Avicennia marina
2023-01-02 14:26:32.079207920,27.628258053046586,40.59015110419989,286.6562930332525,16.353003518528894,21.904073734259974,66.75814634037913,91.97174396239149,20.348808215810585,9.927630919982773,36.60311891108975,18.53566479638144,22.698759023572816,18.82880104517853,6.8010360413425275,4.777373245702287,0.3138309999355562,-23.720343284816067,Sonneratia alba
2023-01-02 15:18:57.353735373,22.114810382483924,46.27996632182512,73.45671867094126,18.890500338172977,4.875438554865319,66.1216532517997,87.20113696389511,20.123205760699236,9.957397673580601,31.47485265111128,24.141347896648213,21.265714855276762,20.333494084798147,6.075429119187611,4.006906469946346,-0.09624377909565265,-2.5218721783688034,Sonneratia alba
2023-01-02 16:11:22.628262826,24.84858965133634,36.14448083090895,60.78469954734168,17.769606839852568,53.10088451344116,66.42344735721653,83.79172519532676,19.34339701434853,10.114030578849047,46.050634570823,25.994018107164962,15.434651018917638,19.68119943612766,9.34331093274422,6.503606504862805,-0.33598843779973675,-1.2182857763829475,Sonneratia alba
2023-01-02 17:03:47.902790279,17.807656728062607,35.278652715490274,-35.92855041528009,21.134090891829686,33.50243384986906,65.69212899033327,85.28495165565246,19.98262485218271,9.909031434386199,40.216595823146555,22.36962270284343,18.87794411446265,17.544737173637177,8.856320556541755,5.7248028595013025,-0.6303883347700022,8.553266513715426,Rhizophora mucronata
2023-01-02 17:56:13.177317731,23.581938741387557,47.926880577758894,-117.49823663186503,18.195602661365566,22.675095808804823,66.46584365372787,62.58775701065585,19.10962451314377,9.533839369664541,36.74026868980229,24.569580923316202,23.23329381612266,19.49023390337192,7.174536506876397,4.996621409746488,-0.521096493003568,16.67493753248006,Rhizophora mucronata
2023-01-02 18:48:38.451845184,25.563107558704612,34.61707293053399,196.87628966831218,17.28023700077415,-2.3519645306091093,66.52405436173687,95.07288195403424,20.43843947546327,9.997751198475166,29.374599049654062,24.572995292562588,12.679823647648917,12.95272242212586,4.978830680590424,3.4245876495575973,0.14667253298434563,-14.6982527005691,Rhizophora mucronata
2023-01-02 19:41:03.726372637,29.261801763751606,39.327632232514055,-59.9463746542029,15.511119742033145,50.23641126179777,66.83336205895252,56.78618734857106,19.44985309162646,10.140459095260796,45.226710291247265,20.57417233607171,13.21652457548959,15.55419084741556,8.637418768218861,6.153484869132459,-0.6605619485399457,11.023178799453259,Rhizophora mucronata
2023-01-02 20:33:29.000900090,19.007379882863862,42.8535579679912,123.98310227847942,20.61248652540839,41.65663594373391,65.8273133554519,90.05070994282323,19.67544174830041,9.788182253936506,42.479789069614604,31.31122073444353,18.010380879149988,24.06311369055643,9.343751916721812,6.10551397095687,-0.04446881207151135,-7.514945691960912,Rhizophora mucronata
2023-01-02 21:25:54.275427542,17.148046967362813,36.54128593911729,-64.84618319963405,21.47947821366512,42.15216883336087,65.7370650246445,55.50585258461432,18.930120735534512,9.913380195579807,42.74197920558795,10.82723384609363,19.664599382816657,17.35778688685656,9.623720568794745,6.366424939066563,-0.6043730071905082,11.509498907209768,Sonneratia alba
2023-01-02 22:18:19.549954995,21.983029810793354,47.26327407408177,103.08388745697548,19.181390653342216,59.43143978700667,66.1211565226299,72.45798321911089,19.88081100602149,9.768534121196318,47.80243781543123,19.334322417876578,13.17558878626002,13.360508574286929,10.32025228496426,7.054271168427152,-0.14886754509086575,-5.164541605894248,Sonneratia alba
2023-01-02 23:10:44.824482448,25.925600162900306,36.094376284799274,244.317945101447,17.144133517502485,41.423377716545076,66.58049233962869,102.16865184807413,20.295145025134836,10.026549489256306,42.39649920994348,28.027105984872875,14.28613603279485,9.301382628919562,8.651129796110407,5.983395001975335,0.38879042689265897,-19.303269534229745,Sonneratia alba
2023-01-03 00:03:10.099009900,27.88216689839916,38.25069678486436,221.55635562641157,16.223146503249847,19.477500240194917,66.69400731029272,83.34992253356107,20.007646007505468,9.870179235661178,35.843993102857404,23.869290690805506,14.138698558433738,16.34829793111142,6.598443197691733,4.532334447211054,0.27715875724601213,-17.360299742833448,Avicennia marina
2023-01-03 00:55:35.373537353,29.077157931164738,40.43612670154849,-50.341217139627005,15.490952310649513,52.35110086178081,66.99781892823168,56.583736416697526,19.552877778102854,10.073465703033257,45.64909952945441,32.393942358973874,10.182521563087299,8.69313559559021,8.855026532791413,6.343863760338012,-0.13222213481096115,9.930355926704628,Avicennia marina
2023-01-03 01:48:00.648064806,18.941086670443067,37.191289354239224,116.71373473256615,20.549040434358965,57.40037136885138,65.73417794006134,91.00500358953256,20.274971772963198,10.368323366786415,47.1802507888885,23.9521176276991,17.30279786320775,16.609663824288027,10.393293592045342,7.0370959456464925,-0.15201911357211667,-6.563931168895389,Sonneratia alba
2023-01-03 02:40:25.922592259,18.305722911759133,37.24312393321292,68.92901268032291,20.942631327467673,23.39683911800987,65.9810953024838,78.10370317966667,19.318448176750636,10.1123295650086,37.02614446625031,12.351773826566026,12.01358607925445,23.95193141366523,7.851679554702445,5.297787685150837,-0.085193909481555,-1.796432433645855,Avicennia marina
2023-01-03 03:32:51.197119711,19.81670189462489,41.49672907958899,281.0296973710573,20.162062321941374,49.817936170254484,65.95539392685153,91.79192163293598,20.20775740457959,10.125534108834641,45.00403884003729,14.558898746788856,9.53007226129009,21.57560836343888,9.80626759563673,6.360583764269661,0.3207667539983152,-23.14707256466371,Rhizophora mucronata
2023-01-03 04:25:16.471647164,25.21687303805894,35.2762867241482,41.71732863690782,17.364860926219553,47.95414436909053,66.63346281396178,61.931675044246354,20.34587459368477,10.00869412546983,44.423906476346524,18.92264597256951,6.989153624023304,21.547075040612913,8.930337283583222,5.927718170106759,-0.20537264709358316,0.8732243494720819,Sonneratia alba
2023-01-03 05:17:41.746174617,28.726743095178417,40.09176824905293,78.08363208118688,15.589179295836278,74.14482986483026,66.89005366414732,76.57160293848727,19.497134284634658,10.1843083712211,52.35011599960481,18.129160688716595,18.80409169055725,27.605449869486996,10.491865975380904,7.418944453627675,-0.3495345495301604,-2.8277584656676953,Avicennia marina
2023-01-03 06:10:07.020702070,28.92995358532334,39.24177023426296,-53.00431586857745,15.551744814251672,45.073138939430784,66.8199159461092,71.65819172068016,19.93735371113789,9.7589865232136,43.57797922304197,23.55840414025033,15.410830101499805,17.04437126339934,8.15852437176318,5.757406148794667,-0.4768547319498025,10.122684891258526,Rhizophora mucronata
2023-01-03 07:02:32.295229522,17.894919572446906,36.34230736369486,-22.088951569023266,21.048725778013978,37.08014889812804,65.90937985467012,94.67998763483901,19.7741036873397,10.039058516559177,41.13770962155919,24.51110761056158,11.648795706258046,18.303321577675316,8.939832827239567,5.865912040186184,-0.4963282325589935,7.2480161419051585,Avicennia marina
2023-01-03 07:54:57.569756975,18.608947140938106,36.776695002051014,-12.745713086380157,20.65781059753427,34.95992775415654,65.7256960153653,58.55673279311777,19.919934532616605,9.770853270450745,40.61866785511672,18.130651802795747,14.708740485089074,9.623291155634927,8.567791681060713,5.817590966340065,0.12073878111722935,6.243285161976079,Avicennia marina
2023-01-03 08:47:22.844284428,27.142974071735882,40.22575764508409,206.4514560058447,16.517693945412788,51.09810226169367,66.56248690110769,84.82692530232778,20.520447721966818,9.69426031530458,45.33048782687566,24.009339553533476,23.90610558781637,15.950036840815475,8.920680859843042,6.050406033533209,0.7672802979928645,-15.527406756132054,Avicennia marina
2023-01-03 09:39:48.118811881,25.1069953243035,34.698333360590205,166.89446115652146,17.368549586915673,27.619819771011187,66.59222195373565,82.47035107629682,20.35968129142367,10.16664703582066,38.41141314758668,10.231143827217242,22.662047838660474,8.207566778313566,7.564158276124358,5.224180205554918,-0.2886981011260319,-11.574624208232153,Avicennia marina
2023-01-03 10:32:13.393339333,19.10031539472839,44.000695346607564,235.98384014835997,20.58403109759302,44.36876789932622,66.03382029434562,91.78476657442936,20.42913439636556,9.92619744207531,43.2323760776037,21.907970628734837,18.22742667189307,11.640342963747308,9.647418857276902,6.415042409387573,-0.14426344483949538,-18.400571081678113,Avicennia marina
2023-01-03 11:24:38.667866786,23.67595115631854,45.199588751925056,-104.3668199102352,18.126851704711427,34.38293074086669,66.51494881123504,48.587296584558246,19.09948081637917,10.107879059310115,40.352650935132715,24.083663390743638,8.267768045783944,12.658737527003,7.980169956679383,5.3748585611964526,-0.6460667333488352,15.39993254303833,Avicennia marina
2023-01-03 12:17:03.942394239,25.805271337471076,35.20634445724212,268.97072881682124,17.14370755635303,25.03494091058596,66.4558593569167,106.78374648339505,20.54406940184425,10.137917340872828,37.38594255832299,16.758409421881147,10.722341636392493,14.09344000541023,7.001927016811162,5.0516848385040705,0.3181868801029451,-22.114346647062625,Sonneratia alba
2023-01-03 13:09:29.216921692,23.78036563214005,45.91951201413928,-120.42374776722151,18.17766676209025,56.75198414686741,66.55523359397282,65.73682603115307,19.10720396965473,10.379504338314016,47.05762437670529,20.396340244415775,19.150274928410667,8.869538380402023,9.68325957883143,6.5121697862954555,-0.5227018083956207,17.046049381277193,Sonneratia alba
2023-01-03 14:01:54.491449144,28.543265602183624,38.30926879796528,125.36097498322553,15.635846172909366,-0.4409317287123642,66.72231690877003,81.99602336197641,19.75770671424302,10.209789473979246,29.712205765029577,15.148679084784208,18.087417420497854,22.358926423847116,4.9318123052248755,3.5692306868654824,0.2315705637003317,-7.535429469910564,Rhizophora mucronata
2023-01-03 14:54:19.765976597,22.347086549010037,46.678055829656714,-52.39216028485836,18.804673239946275,58.58800946801472,66.29275035579815,61.329492334948775,20.224443349717745,9.884703625349601,47.447182396964436,18.00554192386738,17.088057543678023,16.529553097305836,10.141226062714749,6.623912266073604,-0.1954199145272461,10.108130634808989,Avicennia marina
2023-01-03 15:46:45.040504050,25.14509098211971,35.89887298825756,68.81182780619491,17.544547068594934,46.42027012935427,66.43347160540617,81.44508521126315,20.559397805636344,10.310187232821953,44.0770366750795,20.035336587217998,22.625053424128158,6.515824959537435,8.747766838373927,5.935707250866133,0.3343713285583225,-1.824100756142854,Sonneratia alba
2023-01-03 16:39:10.315031503,18.235432348392045,35.67945727717332,-73.2307304454097,20.87872424393413,59.96290089500154,65.91376645939468,71.12653445444622,19.686750204948982,9.85300182885892,48.06178636605173,12.302748120228975,13.973611631081631,4.095183899069555,10.689331279150666,7.124385565734764,-0.41071885251209056,12.307396649452945,Rhizophora mucronata
2023-01-03 17:31:35.589558955,23.078416536712272,45.21102977955397,-33.80042001889318,18.496839895561937,46.02535927358233,66.37253777912476,57.056092198036424,19.414564069758022,9.758050157516358,43.64450496893499,22.320108608638876,18.86529849597787,24.10395035259772,9.242730446540216,6.163846882853266,-0.6813468395978273,8.31211734269838,Avicennia marina
2023-01-03 18:24:00.864086408,22.96684800330335,45.566039253204735,-139.84904362567565,18.46658281959762,43.22446102470139,66.10521624840626,59.89918678068411,19.471635416992456,9.832167272302593,42.995962188266894,14.218797860389483,16.734114996473576,15.138434218440159,9.093190872098255,6.148998577552303,-0.41866249879283923,19.051934381042383,Rhizophora mucronata
2023-01-03 19:16:26.138613861,19.5461780591727,44.499411129556464,193.14909509224213,20.353206640334804,25.357682258715528,66.13124672326562,96.69419440815315,20.414673998381893,9.893143162921028,37.77973310577105,18.754735689576677,12.744739930664512,16.10949426652279,8.149336176807726,5.542065348953548,0.2652227988534025,-14.09063691246623,Rhizophora mucronata
2023-01-03 20:08:51.413141314,26.693870872442616,36.04497190062053,321.6606407078345,16.632642744633927,13.407211386590884,66.84702434871359,99.0206705241446,20.264886058459037,10.228024117483244,34.064769897224416,17.558528060301793,16.518023727447357,19.41005386158926,6.11224067754394,4.200520603281143,0.4458855046456178,-27.29106972111731,Avicennia marina
2023-01-03 21:01:16.687668766,29.092808721359873,39.51772774476248,19.00433209202805,15.31695854492567,15.941479217039895,67.01001002155017,65.4260419838248,19.46956441095459,10.008325574185564,34.905522243427384,26.671556535912963,18.94016156008041,21.113698226475208,5.992387934266576,4.566053443574394,-0.2226638595680383,3.2752720870646312,Rhizophora mucronata
2023-01-03 21:53:41.962196219,28.24212550317868,39.361045758091116,92.91087389444205,15.771883381743702,47.174421380975474,66.87590007354834,80.988507077278,19.84852404534176,9.956150368663039,44.07303228818926,26.516767515949603,4.103321702335354,17.042122295009456,8.36016915174574,5.815027470266416,0.0968782096102296,-4.240709850799457,Avicennia marina
2023-01-03 22:46:07.236723672,22.328378239569645,48.484957357144005,49.012955004745265,18.774568557237398,36.18747003767367,66.21512901057932,60.62138110469392,19.803025862733282,9.773511680806564,40.94402328359275,21.67361215088059,17.79858524342167,15.279391321068744,8.349227272132902,5.621755752964961,-0.1541850726134416,0.08626288334839971,Avicennia marina
2023-01-03 23:38:32.511251125,26.98672675277546,35.30537501069658,330.8887053404575,16.688352560500505,55.65167252514821,66.67480324884545,100.11538834891395,20.96131486828673,9.802356942981897,46.9322146954385,13.020126652431014,18.573427967778372,16.458910513572487,9.44496038069566,6.622946407320054,0.33750489638961984,-28.068301992815524,Rhizophora mucronata
